,REF_NO,children,age_band,status,occupation,home_status,family_income,TVarea,Average.Credit.Card.Transaction,Balance.Transfer,Term.Deposit,Life.Insurance,Medical.Insurance,Average.A.C.Balance,Personal.Loan,Home.Loan,Online.Purchase.Amount,gender,region,Portfolio.Balance
7707,5085,0,45-50,Divorced/Separated,Professional,Own Home,"<25,000, >=22,500",Meridian,0.0,71.47,0.0,76.46,0.0,0.0,0.0,9.48,0.0,Female,South East,32.48
7708,10345,1,41-45,Partner,Manual Worker,Own Home,"<12,500, >=10,000",Central,0.0,0.0,0.0,0.01,0.0,0.0,89.38,32.46,8.48,Male,West Midlands,105.92
7709,5931,0,31-35,Single/Never Married,Professional,Own Home,"<27,500, >=25,000",Scottish TV,0.0,51.47,79.44,70.38,17.44,5.97,0.0,0.0,0.0,Male,Scotland,67.06
7710,5763,0,41-45,Partner,Manual Worker,Own Home,"<17,500, >=15,000",Anglia,19.99,150.9,0.0,45.93,0.01,108.43,0.0,0.0,11.47,Female,East Midlands,100.39
7711,3055,3,41-45,Partner,Professional,Own Home,"<30,000, >=27,500",Meridian,9.99,0.0,0.0,41.98,9.99,17.98,0.0,18.48,0.0,Female,South East,94.4
7712,5089,1,26-30,Partner,Secretarial/Admin,Own Home,"<20,000, >=17,500",Central,7.99,0.0,0.0,45.45,12.48,70.37,0.0,0.0,24.99,Female,South East,84.89
7713,4241,0,45-50,Partner,Business Manager,Own Home,"<27,500, >=25,000",Central,0.0,84.97,85.47,129.93,20.98,50.96,0.0,0.0,59.98,Female,West Midlands,96.63
7714,61,1,41-45,Partner,Professional,Own Home,"<17,500, >=15,000",Granada,0.0,0.0,23.48,84.97,44.49,85.45,30.96,22.7,659.92,Female,Wales,214.7
7715,10770,2,31-35,Single/Never Married,Professional,Own Home,">=35,000",Anglia,24.99,184.43,84.99,376.27,0.0,12.22,0.0,7.99,0.0,Male,East Anglia,194.23
7716,407,1,31-35,Partner,Professional,Own Home,">=35,000",Meridian,0.0,255.39,129.45,223.87,29.45,25.96,357.71,5.72,6.0,Female,South East,425.65
7717,5388,3,41-45,Partner,Business Manager,Own Home,"<30,000, >=27,500",Meridian,0.0,114.98,59.45,41.97,37.98,15.0,34.99,0.0,39.99,Female,South East,78.6
7718,9647,3,36-40,Partner,Business Manager,Own Home,">=35,000",Central,0.0,0.0,95.96,0.0,0.0,0.0,12.79,0.0,0.0,Female,West Midlands,57.1
7719,10153,0,71+,Partner,Retired,Own Home,"<10,000, >= 8,000",Anglia,0.0,174.4,0.0,204.89,0.0,63.45,0.0,7.99,0.0,Male,South East,207.11
7720,9867,0,18-21,Single/Never Married,Professional,Own Home,"<20,000, >=17,500",Anglia,13.49,0.0,0.0,24.99,0.0,14.99,0.0,0.0,0.0,Female,South East,-9.5
7721,2550,0,61-65,Partner,Retired,Own Home,"<15,000, >=12,500",Yorkshire,0.0,2.49,41.89,6.49,37.48,5.49,26.97,0.5,16.97,Male,South East,26.11
7722,8693,0,51-55,Partner,Professional,Own Home,"<22,500, >=20,000",Granada,0.0,0.0,6.49,19.98,30.97,48.97,207.3,10.97,9.49,Male,North West,129.17
7723,9528,1,36-40,Partner,Secretarial/Admin,Own Home,"<27,500, >=25,000",Central,0.0,59.48,0.0,27.99,0.0,0.0,10.0,0.0,60.97,Female,West Midlands,45.59
7724,995,2,26-30,Partner,Business Manager,Own Home,"<25,000, >=22,500",Meridian,0.0,19.99,0.0,22.99,0.0,4.49,0.0,0.0,0.0,Male,South East,32.69
7725,2928,2,31-35,Partner,Housewife,Own Home,"<27,500, >=25,000",Ulster,27.99,0.0,94.48,0.0,44.99,158.47,0.0,0.0,0.0,Female,Northern Ireland,71.26
7726,3718,0,55-60,Partner,Professional,Own Home,">=35,000",Carlton,0.0,0.0,48.96,41.48,40.64,0.0,0.0,0.0,0.0,Male,South East,46.52
7727,7445,0,51-55,Single/Never Married,Secretarial/Admin,Rent from Council/HA,"<15,000, >=12,500",TV South West,0.0,19.99,0.0,8.99,0.0,70.46,0.0,0.0,0.0,Female,South West,63.61
7728,9062,0,45-50,Partner,Business Manager,Own Home,"<30,000, >=27,500",Yorkshire,0.0,0.0,84.97,11.99,0.0,41.47,0.0,0.0,0.0,Male,South East,44.41
7729,8574,1,31-35,Partner,Business Manager,Own Home,"<27,500, >=25,000",Carlton,0.0,44.99,0.0,37.97,0.0,0.0,9.99,5.99,0.0,Male,South East,76.96
7730,1032,1,41-45,Partner,Professional,Own Home,">=35,000",Granada,28.98,91.44,29.98,184.86,0.0,39.48,4.99,9.99,0.0,Female,Wales,131.28
7731,6944,1,31-35,Divorced/Separated,Professional,Own Home,"<15,000, >=12,500",Yorkshire,0.0,24.99,0.0,0.0,0.0,0.0,23.46,0.0,0.0,Female,South East,59.64
7732,7523,0,31-35,Partner,Manual Worker,Own Home,"<27,500, >=25,000",Carlton,13.49,0.0,94.47,136.43,21.97,61.45,16.98,0.0,0.0,Female,South East,194.94
7733,3118,1,26-30,Single/Never Married,Secretarial/Admin,Own Home,"<12,500, >=10,000",Anglia,0.0,0.0,19.99,0.0,60.91,14.47,9.99,0.0,44.57,Female,East Anglia,41.88
7734,8667,2,31-35,Partner,Secretarial/Admin,Own Home,"<30,000, >=27,500",Scottish TV,181.41,27.49,235.89,148.89,72.61,134.44,204.23,10.48,22.0,Female,Scotland,301.63
7735,10957,0,55-60,Divorced/Separated,Professional,Own Home,"<15,000, >=12,500",Granada,136.45,0.0,14.99,42.96,36.96,0.0,33.97,0.0,0.0,Female,North West,86.68
7736,2805,0,45-50,Single/Never Married,Retired,Own Home,"<27,500, >=25,000",Carlton,73.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,North West,-19.97
7737,8848,0,26-30,Single/Never Married,Manual Worker,Own Home,"<27,500, >=25,000",Granada,0.0,74.99,0.0,0.0,4.49,11.49,0.0,9.46,0.0,Male,North West,64.49
7738,1986,2,41-45,Partner,Professional,Live in Parental Hom,"<17,500, >=15,000",Carlton,72.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,South East,24.73
7739,1306,0,26-30,Single/Never Married,Other,Own Home,"<27,500, >=25,000",Carlton,24.49,315.93,0.0,136.44,0.0,48.34,0.0,21.96,248.01,Male,South East,265.04
7740,6670,0,51-55,Partner,Housewife,Own Home,"<30,000, >=27,500",HTV,39.99,57.48,0.0,33.48,0.0,106.46,0.0,0.0,0.0,Female,Wales,100.85
7741,1806,0,45-50,Partner,Manual Worker,Own Home,"<20,000, >=17,500",Central,0.0,0.0,0.0,48.99,0.0,0.0,0.0,0.0,0.0,Female,West Midlands,-2.45
7742,3364,3,31-35,Partner,Professional,Own Home,">=35,000",Carlton,101.95,17.98,291.41,56.96,44.96,59.99,0.0,0.0,0.0,Male,North West,183.12
7743,2486,0,45-50,Partner,Professional,Own Home,"<27,500, >=25,000",Granada,181.22,0.0,155.43,0.0,157.09,0.0,0.0,0.0,0.0,Female,North West,149.55
7744,6575,1,51-55,Partner,Secretarial/Admin,Own Home,"<27,500, >=25,000",Central,11.48,0.01,41.97,59.44,51.43,39.97,392.65,44.66,36.97,Male,South West,305.62
7745,1888,0,51-55,Widowed,Professional,Own Home,"<27,500, >=25,000",Anglia,0.0,0.01,29.49,0.51,0.0,2.99,0.0,0.0,0.0,Male,East Anglia,41.89
7746,10890,0,51-55,Divorced/Separated,Secretarial/Admin,Own Home,"<20,000, >=17,500",HTV,71.96,119.49,39.48,173.37,85.4,41.98,0.0,0.0,0.0,Female,Wales,229.96
7747,11302,0,22-25,Partner,Professional,Own Home,">=35,000",Central,63.48,122.95,83.47,249.38,95.95,53.41,127.89,4.73,168.79,Female,East Midlands,358.03
7748,8151,2,36-40,Partner,Secretarial/Admin,Own Home,">=35,000",Central,0.0,0.0,0.0,0.0,9.99,22.98,35.95,0.0,0.0,Female,North West,21.91
7749,3096,0,61-65,Partner,Retired,Own Home,"<12,500, >=10,000",Central,0.0,0.0,9.99,0.0,14.98,0.0,0.0,0.0,0.0,Female,West Midlands,-37.01
7750,985,0,61-65,Single/Never Married,Retired,Rent Privately,"<17,500, >=15,000",Central,0.0,0.0,0.0,0.0,0.0,34.98,0.0,0.0,0.0,Female,West Midlands,23.76
7751,8082,2,36-40,Partner,Housewife,Own Home,">=35,000",Carlton,0.0,0.0,0.0,0.0,40.97,34.48,0.0,0.0,0.0,Female,North West,19.57
7752,6731,3,41-45,Partner,Secretarial/Admin,Own Home,"<30,000, >=27,500",Yorkshire,29.99,52.97,34.99,71.45,29.96,98.95,0.0,3.5,0.0,Female,South East,99.98
7753,5722,0,51-55,Partner,Retired,Own Home,"<20,000, >=17,500",Granada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,North West,-23.97
7754,9905,1,31-35,Partner,Housewife,Own Home,"<22,500, >=20,000",Border,9.99,24.99,0.0,33.48,8.99,22.47,13.98,0.0,0.0,Female,North,48.77
7755,6848,0,45-50,Widowed,Secretarial/Admin,Own Home,"<15,000, >=12,500",HTV,0.0,0.0,9.99,23.48,0.0,35.97,0.0,8.73,22.0,Female,South West,25.57
7756,817,0,51-55,Partner,Other,Own Home,"<27,500, >=25,000",Carlton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,South East,13.09
7757,6426,2,26-30,Partner,Secretarial/Admin,Own Home,">=35,000",Yorkshire,34.47,0.0,0.0,0.0,0.0,0.0,15.99,0.0,0.0,Female,East Midlands,4.27
7758,10872,0,26-30,Single/Never Married,Professional,Own Home,">=35,000",Carlton,0.0,0.0,0.0,8.99,0.0,0.0,0.0,0.0,0.0,Female,South East,-4.05
7759,7736,0,45-50,Partner,Business Manager,Own Home,"<27,500, >=25,000",Central,0.0,14.49,0.0,0.0,0.0,0.0,145.91,9.99,9.98,Female,West Midlands,58.01
7760,3256,0,61-65,Partner,Retired,Own Home,"<12,500, >=10,000",TV South West,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0.0,0.0,Male,South West,17.16
7761,4086,0,45-50,Partner,Secretarial/Admin,Own Home,"<27,500, >=25,000",Carlton,24.99,0.0,0.0,34.99,6.49,0.0,0.0,9.49,7.49,Female,South East,37.23
7762,6839,0,71+,Partner,Housewife,Own Home,"<22,500, >=20,000",Tyne Tees,79.97,26.0,27.99,52.4,126.59,0.0,0.0,13.47,0.0,Female,North,135.99
7763,6269,2,36-40,Partner,Secretarial/Admin,Own Home,"<30,000, >=27,500",Granada,0.0,55.98,9.48,19.99,26.97,26.98,357.64,0.0,0.0,Female,North West,183.17
7764,1055,0,65-70,Partner,Retired,Own Home,"<25,000, >=22,500",Central,27.97,0.0,72.46,64.98,9.99,4.99,0.0,0.0,0.0,Female,West Midlands,43.39
7765,2603,0,18-21,Single/Never Married,Professional,Live in Parental Hom,"<15,000, >=12,500",Carlton,0.0,34.99,0.0,11.49,0.0,0.0,104.45,0.0,0.0,Female,South East,7.59
7766,3376,0,18-21,Single/Never Married,Secretarial/Admin,Live in Parental Hom,"<15,000, >=12,500",Carlton,26.98,9.45,14.98,5.98,47.47,51.93,0.0,13.46,601.41,Male,South East,148.17
7767,5181,0,61-65,Widowed,Retired,Own Home,"<15,000, >=12,500",Carlton,0.0,0.0,0.0,8.98,0.0,11.99,0.0,0.0,0.0,Female,North West,100.96
7768,1857,0,61-65,Partner,Retired,Own Home,"<27,500, >=25,000",Yorkshire,38.97,54.98,69.47,109.43,35.42,74.97,55.47,2.99,0.0,Female,South East,206.75
7769,7439,0,41-45,Partner,Secretarial/Admin,Own Home,"<25,000, >=22,500",Carlton,218.94,261.38,29.98,241.26,40.72,39.98,164.65,12.99,97.9,Female,South East,289.17
7770,3079,0,51-55,Partner,Housewife,Own Home,"<12,500, >=10,000",HTV,0.0,0.0,24.99,0.0,117.9,0.0,0.0,0.0,0.0,Female,Wales,61.92
7771,5474,2,41-45,Partner,Housewife,Own Home,">=35,000",Yorkshire,0.0,0.0,0.0,34.98,0.0,5.48,24.97,3.73,0.0,Female,South East,2.49
7772,218,0,65-70,Partner,Retired,Own Home,"<27,500, >=25,000",Granada,0.0,0.0,19.49,0.0,0.0,0.0,0.0,0.0,0.0,Female,North West,2.3
7773,6936,3,45-50,Partner,Manual Worker,Own Home,"<15,000, >=12,500",Central,122.94,0.0,11.49,181.9,57.45,15.97,72.41,0.0,157.4,Male,South East,222.22
7774,6986,2,26-30,Single/Never Married,Manual Worker,Own Home,"<27,500, >=25,000",Granada,2.49,0.0,10.01,85.46,25.97,6.98,17.48,0.0,0.0,Female,North West,26.52
7775,5709,1,45-50,Partner,Business Manager,Own Home,">=35,000",Tyne Tees,0.0,99.98,0.0,27.99,0.0,4.99,5.99,0.0,0.0,Female,North,36.97
7776,9074,0,55-60,Partner,Professional,Own Home,"<15,000, >=12,500",TV South West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98,Male,South West,32.49
7777,1291,0,55-60,Partner,Professional,Own Home,">=35,000",Central,0.0,0.0,24.48,40.98,0.0,60.46,0.0,0.0,0.0,Male,East Midlands,64.34
7778,7303,2,31-35,Partner,Housewife,Own Home,"<20,000, >=17,500",Carlton,0.0,0.0,0.0,43.48,24.96,21.98,11.99,0.0,38.98,Female,South East,137.02
7779,4562,0,55-60,Partner,Professional,Own Home,"<20,000, >=17,500",Tyne Tees,0.0,305.42,0.0,193.89,15.99,0.0,72.47,0.0,0.0,Female,North,197.04
7780,5645,0,26-30,Single/Never Married,Professional,Own Home,">=35,000",Carlton,236.27,132.4,54.47,154.87,8.39,91.35,0.0,11.99,0.0,Female,South East,231.72
7781,3271,2,22-25,Partner,Other,Own Home,"<25,000, >=22,500",Anglia,120.42,19.26,29.87,286.05,124.33,70.46,135.72,26.97,34.98,Female,East Anglia,287.11
7782,3232,2,36-40,Partner,Manual Worker,Own Home,"<30,000, >=27,500",HTV,29.98,24.99,0.0,1.09,0.0,31.45,14.49,0.0,0.0,Female,Wales,102.84
7783,1789,0,41-45,Partner,Manual Worker,Own Home,"<30,000, >=27,500",Yorkshire,0.0,199.46,0.0,19.48,0.0,0.0,0.0,0.0,0.0,Male,South East,60.53
7784,4660,0,22-25,Single/Never Married,Secretarial/Admin,Own Home,"<30,000, >=27,500",Central,97.91,0.0,39.42,14.98,11.48,0.0,0.0,0.0,69.66,Female,West Midlands,5.79
7785,9406,2,36-40,Divorced/Separated,Business Manager,Own Home,"<17,500, >=15,000",Carlton,39.96,0.0,0.0,0.0,0.0,5.49,0.0,6.0,0.0,Female,South East,42.03
7786,554,0,51-55,Partner,Professional,Own Home,"<27,500, >=25,000",HTV,34.99,31.44,14.99,132.92,10.0,64.96,0.0,40.92,11.99,Female,Wales,122.89
7787,6274,0,45-50,Partner,Professional,Unclassified,">=35,000",Carlton,0.0,0.0,0.0,34.99,0.0,14.99,98.92,0.0,0.0,Male,South East,100.62
7788,7761,0,55-60,Partner,Retired,Own Home,"<20,000, >=17,500",Scottish TV,0.0,0.0,0.0,25.99,0.0,0.0,0.0,0.0,0.0,Female,Scotland,-51.76
7789,186,0,65-70,Partner,Retired,Own Home,"<10,000, >= 8,000",Granada,0.0,19.99,20.98,39.98,56.96,57.94,0.0,0.0,27.97,Female,North West,34.79
7790,9549,0,51-55,Partner,Secretarial/Admin,Own Home,"<27,500, >=25,000",Yorkshire,59.48,90.47,24.99,90.96,51.97,49.48,0.0,9.99,0.0,Female,South East,137.78
7791,3950,2,45-50,Divorced/Separated,Professional,Own Home,"<25,000, >=22,500",HTV,0.0,79.98,88.96,164.36,124.48,97.92,6.99,6.49,88.24,Female,Wales,189.87
7792,5137,1,22-25,Partner,Housewife,Own Home,"<12,500, >=10,000",Yorkshire,7.99,7.99,31.98,11.46,5.22,8.97,30.16,1.99,23.44,Female,South East,68.75
7793,8272,0,51-55,Partner,Housewife,Own Home,">=35,000",Central,119.45,13.05,176.86,180.69,77.45,132.76,85.36,0.0,14.48,Female,South West,344.81
7794,591,0,31-35,Single/Never Married,Professional,Own Home,">=35,000",Carlton,0.0,162.91,30.0,138.44,0.0,39.48,0.0,0.0,0.0,Male,North West,131.29
7795,3957,0,51-55,Partner,Housewife,Own Home,"<30,000, >=27,500",Anglia,0.0,17.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,South East,76.96
7796,1669,0,45-50,Partner,Professional,Own Home,"<27,500, >=25,000",Yorkshire,229.97,74.99,0.0,39.99,37.49,0.0,0.0,0.0,0.0,Male,South East,139.97
7797,6511,0,61-65,Partner,Retired,Own Home,"<25,000, >=22,500",Granada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99,0.0,Female,North West,-36.6
7798,420,1,45-50,Partner,Professional,Own Home,"<20,000, >=17,500",Anglia,57.38,148.95,86.95,25.96,37.46,47.96,0.0,11.48,0.0,Female,East Anglia,151.93
7799,4807,0,18-21,Partner,Professional,Own Home,"<27,500, >=25,000",HTV,0.0,116.44,114.93,155.41,53.45,59.93,0.0,8.98,62.47,Female,Wales,226.11
7800,10593,0,31-35,Single/Never Married,Business Manager,Own Home,"<30,000, >=27,500",Central,19.99,0.0,0.0,17.99,0.01,9.99,0.0,0.0,0.0,Female,West Midlands,-17.54
7801,732,1,36-40,Partner,Other,Own Home,">=35,000",Anglia,0.0,80.96,9.49,123.38,0.0,60.47,47.94,4.99,6.47,Female,South East,101.68
7802,3425,0,51-55,Partner,Secretarial/Admin,Own Home,"<22,500, >=20,000",Yorkshire,19.48,144.98,253.88,8.49,79.4,11.99,0.0,0.0,0.0,Female,South East,158.69
7803,7416,3,36-40,Partner,Professional,Own Home,">=35,000",Ulster,14.48,109.45,24.99,132.94,35.95,58.44,0.0,19.22,0.0,Male,Northern Ireland,166.43
7804,5674,0,65-70,Partner,Housewife,Own Home,"<15,000, >=12,500",TV South West,169.92,29.99,79.95,136.93,11.48,45.97,44.46,0.0,0.0,Female,South West,224.71
7805,1470,0,45-50,Partner,Professional,Own Home,">=35,000",Anglia,9.99,0.0,0.0,17.99,16.97,70.97,0.0,0.0,0.0,Female,East Anglia,24.65
7806,2171,0,51-55,Partner,Manual Worker,Own Home,">=35,000",Meridian,0.0,0.0,0.0,31.99,21.97,0.0,17.58,0.0,0.0,Male,South East,7.87
7807,5581,0,55-60,Partner,Professional,Own Home,">=35,000",Carlton,0.0,0.0,0.0,0.0,11.48,0.0,0.0,0.0,0.0,Male,South East,-36.34
7808,9970,1,45-50,Partner,Housewife,Own Home,"<30,000, >=27,500",Carlton,16.97,80.97,0.0,71.46,9.49,123.41,22.48,4.49,9.48,Female,South East,138.19
7809,918,0,55-60,Partner,Housewife,Own Home,"<22,500, >=20,000",Carlton,25.46,104.45,0.0,186.43,0.0,132.89,0.0,3.99,49.49,Female,South East,250.22
7810,8211,0,45-50,Partner,Secretarial/Admin,Own Home,"<27,500, >=25,000",Carlton,19.98,27.97,8.01,21.95,15.98,38.48,17.0,0.0,3.49,Female,South East,85.69
7811,1925,0,51-55,Partner,Professional,Own Home,">=35,000",Meridian,0.0,93.57,1.03,302.91,7.99,116.26,2.49,19.46,0.0,Male,North West,202.75
7812,2191,0,61-65,Widowed,Retired,Own Home,"<15,000, >=12,500",Central,119.43,54.48,34.97,54.47,13.98,29.96,0.0,5.99,19.99,Female,West Midlands,93.76
7813,7051,0,61-65,Widowed,Professional,Own Home,"< 4,000",Granada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,Wales,26.04
7814,1120,0,61-65,Partner,Professional,Own Home,"<15,000, >=12,500",HTV,0.0,230.43,0.0,0.52,0.0,0.0,0.0,0.0,0.0,Female,South West,64.46
7815,886,0,51-55,Partner,Retired,Own Home,"<27,500, >=25,000",Central,0.0,15.98,182.44,62.96,0.0,70.47,50.92,0.0,3.49,Female,North West,96.1
7816,8931,1,45-50,Partner,Secretarial/Admin,Own Home,">=35,000",Carlton,164.46,134.47,69.98,30.47,103.45,43.43,63.45,0.0,25.47,Female,North West,249.78
7817,8318,1,36-40,Partner,Professional,Own Home,">=35,000",Anglia,0.0,173.93,0.0,77.96,0.0,0.0,131.39,0.0,59.96,Female,East Midlands,118.12
7818,11402,0,51-55,Partner,Secretarial/Admin,Own Home,"<25,000, >=22,500",Tyne Tees,0.0,25.49,0.0,28.98,0.0,25.47,0.0,50.16,0.0,Female,North,20.92
7819,7836,0,45-50,Single/Never Married,Professional,Own Home,"<20,000, >=17,500",Tyne Tees,19.99,0.0,0.0,0.0,0.0,0.0,0.0,4.99,0.0,Male,North,-25.87
7820,11311,0,55-60,Partner,Secretarial/Admin,Own Home,"<12,500, >=10,000",Tyne Tees,0.0,0.0,0.0,0.0,12.98,0.0,0.0,9.49,0.0,Female,South East,36.68
7821,5005,0,36-40,Single/Never Married,Secretarial/Admin,Own Home,"<30,000, >=27,500",Meridian,65.18,83.95,160.91,349.75,189.33,96.88,397.65,26.42,93.42,Female,South West,551.53
7822,6181,1,41-45,Divorced/Separated,Secretarial/Admin,Own Home,"<12,500, >=10,000",Central,0.0,30.0,0.0,69.46,29.27,0.01,56.26,0.0,0.0,Female,East Midlands,23.25
7823,4005,2,41-45,Partner,Secretarial/Admin,Own Home,"<27,500, >=25,000",Anglia,0.0,0.0,0.0,57.48,0.0,48.49,0.0,0.0,0.0,Female,East Midlands,51.51
7824,8711,0,55-60,Partner,Retired,Own Home,"<27,500, >=25,000",Carlton,0.01,229.41,126.94,185.4,35.98,80.42,15.99,0.0,46.47,Female,South East,206.11
7825,11331,1,51-55,Partner,Retired,Own Home,">=35,000",TV South West,0.0,0.0,0.0,0.0,0.0,0.0,13.48,0.0,0.0,Male,South West,60.44
7826,3108,1,51-55,Partner,Secretarial/Admin,Own Home,"<22,500, >=20,000",HTV,11.49,19.99,29.98,196.87,0.0,45.98,113.4,0.0,0.0,Female,South West,132.2
7827,7023,0,41-45,Divorced/Separated,Professional,Own Home,"<22,500, >=20,000",Scottish TV,47.96,293.33,24.99,211.77,14.96,31.45,31.57,0.0,29.46,Female,Scotland,218.9
7828,8200,2,36-40,Single/Never Married,Business Manager,Own Home,">=35,000",Central,0.0,0.0,0.0,27.99,9.98,14.46,11.49,22.97,233.41,Female,West Midlands,43.89
7829,6468,1,18-21,Single/Never Married,Secretarial/Admin,Live in Parental Hom,"<27,500, >=25,000",Granada,41.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,North West,32.35
7830,6369,0,26-30,Single/Never Married,Professional,Own Home,">=35,000",Carlton,0.0,0.0,0.0,0.0,0.0,0.0,15.49,0.0,0.0,Male,South East,68.62
7831,10105,0,71+,Partner,Retired,Rent from Council/HA,"< 8,000, >= 4,000",Meridian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,Female,North West,24.81
7832,9058,1,41-45,Partner,Manual Worker,Own Home,"<30,000, >=27,500",Granada,41.96,44.49,0.0,57.97,24.97,119.4,29.97,9.47,7.99,Female,North West,117.56
7833,1650,0,55-60,Widowed,Retired,Rent Privately,"< 8,000, >= 4,000",Tyne Tees,0.0,50.48,0.0,36.98,28.97,82.47,0.0,7.98,0.0,Female,North,105.55
7834,632,2,31-35,Partner,Secretarial/Admin,Own Home,"<25,000, >=22,500",Tyne Tees,104.96,94.45,29.47,52.94,57.46,49.97,0.0,2.48,0.0,Female,South East,131.92
7835,6098,0,51-55,Partner,Secretarial/Admin,Own Home,">=35,000",Central,0.0,70.46,207.36,393.17,151.44,91.39,108.9,26.97,65.92,Female,South West,394.78
7836,1251,0,61-65,Partner,Retired,Own Home,">=35,000",HTV,0.0,0.0,82.97,24.99,0.0,4.99,0.0,0.0,0.0,Male,South West,70.47
7837,2035,0,61-65,Partner,Retired,Own Home,"<30,000, >=27,500",Yorkshire,0.01,152.85,121.37,123.8,0.0,25.43,1.0,5.99,7.23,Female,South East,117.3
7838,1437,0,51-55,Divorced/Separated,Professional,Own Home,"<27,500, >=25,000",Yorkshire,0.0,105.48,0.0,131.93,27.47,29.94,345.22,26.45,64.49,Female,East Midlands,243.46
7839,158,1,45-50,Partner,Professional,Own Home,">=35,000",Yorkshire,0.0,44.99,0.0,53.99,24.99,0.0,0.0,0.0,0.0,Male,South East,28.18
7840,602,0,51-55,Partner,Housewife,Own Home,">=35,000",Yorkshire,0.0,0.0,0.0,28.98,0.0,22.47,0.0,0.0,0.0,Female,South East,47.44
7841,9910,0,45-50,Partner,Manual Worker,Own Home,"<17,500, >=15,000",Anglia,0.0,0.01,210.93,0.51,31.96,0.0,0.0,0.0,0.0,Male,North West,114.93
7842,481,0,22-25,Partner,Professional,Own Home,"<27,500, >=25,000",Meridian,0.0,0.0,0.0,25.49,0.0,3.49,0.0,26.96,0.0,Female,South East,68.09
7843,11414,3,36-40,Partner,Professional,Own Home,">=35,000",Central,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,Male,West Midlands,-10.49
7844,3393,0,45-50,Partner,Manual Worker,Own Home,"<15,000, >=12,500",TV South West,0.0,30.0,34.49,99.47,0.0,0.0,0.0,0.0,0.0,Male,South West,21.43
7845,4716,2,31-35,Partner,Housewife,Own Home,"<15,000, >=12,500",Meridian,0.0,131.94,0.0,144.43,11.0,130.24,180.39,0.0,0.0,Female,South East,285.39
7846,7940,0,61-65,Partner,Secretarial/Admin,Own Home,"<27,500, >=25,000",Central,0.0,0.0,0.0,13.99,17.48,0.0,0.0,0.0,0.0,Female,East Midlands,20.77
7847,5179,0,45-50,Partner,Secretarial/Admin,Own Home,">=35,000",Meridian,7.99,0.0,0.0,0.0,58.46,0.0,0.0,0.0,0.0,Female,South East,2.77
7848,2602,2,26-30,Partner,Housewife,Own Home,"<12,500, >=10,000",Anglia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,East Anglia,26.43
7849,9598,0,51-55,Widowed,Secretarial/Admin,Own Home,"<20,000, >=17,500",Yorkshire,0.0,0.0,24.99,0.0,0.0,0.0,0.0,0.0,0.0,Female,South East,6.55
7850,6702,2,41-45,Divorced/Separated,Secretarial/Admin,Rent Privately,"<27,500, >=25,000",Central,4.99,100.95,10.0,169.9,2.99,60.93,0.0,18.22,0.0,Female,East Midlands,130.67
7851,7608,0,51-55,Partner,Housewife,Own Home,"<30,000, >=27,500",Scottish TV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,Scotland,14.29
7852,7031,0,65-70,Partner,Retired,Own Home,"<12,500, >=10,000",Central,0.0,0.01,0.0,10.46,24.49,0.0,0.0,0.0,0.0,Female,South West,-9.84
7853,11367,0,51-55,Partner,Retired,Own Home,"<30,000, >=27,500",Meridian,0.0,68.96,0.0,64.96,0.0,38.98,0.0,0.0,0.0,Male,North West,71.75
7854,1970,0,71+,Widowed,Other,Own Home,"<10,000, >= 8,000",Carlton,7.49,14.49,0.01,14.98,0.0,9.97,0.0,43.9,0.0,Male,South East,26.87
7855,7366,0,51-55,Partner,Retired,Own Home,"<22,500, >=20,000",Carlton,0.0,84.99,0.0,0.0,10.99,24.99,0.0,0.0,0.0,Female,South East,72.26
7856,1499,0,71+,Partner,Retired,Own Home,"< 8,000, >= 4,000",Meridian,0.0,0.0,0.0,0.0,9.49,59.48,0.0,0.0,0.0,Male,South West,21.77
7857,8576,0,45-50,Partner,Professional,Own Home,"<25,000, >=22,500",Granada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,Wales,28.04
7858,4713,0,45-50,Divorced/Separated,Secretarial/Admin,Own Home,"<20,000, >=17,500",Central,0.0,34.46,0.0,87.93,0.0,64.97,0.0,0.0,8.49,Female,East Midlands,82.14
7859,434,1,41-45,Partner,Professional,Own Home,"<27,500, >=25,000",Yorkshire,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,Male,South East,19.1
